# moveID "Title" year "Genres" ImdbID Rating #Raters
344 "Ace Ventura: Pet Detective" 1994 "Comedy" 109040 3.04037 161
27803 "Sea Inside, The (Mar adentro)" 2004 "Drama" 369702 4 8
1837 "Odd Couple II, The" 1998 "Comedy" 120773 2.25 4
99145 "Impossible, The (Imposible, Lo)" 2012 "Drama|Thriller" 1649419 3.66667 3
8264 "Grey Gardens" 1975 "Documentary" 73076 3.5 1
107159 "Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6)" 1964 "Action|Drama" 130377 4 1
3295 "Raining Stones" 1993 "Drama" 107920 4 1
26052 "Pickpocket" 1959 "Crime|Drama" 53168 2.75 2
86 "White Squall" 1996 "Action|Adventure|Drama" 118158 3.96667 15
3384 "Taking of Pelham One Two Three, The" 1974 "Action|Crime" 72251 4.5 4
175 "Kids" 1995 "Drama" 113540 3.975 20
3217 "Star Is Born, A" 1937 "Drama" 29606 3.5 3
8 "Tom and Huck" 1995 "Adventure|Children" 112302 2.875 8
3554 "Love and Basketball" 2000 "Drama|Romance" 199725 3 3
117192 "Doctor Who: The Time of the Doctor" 2013 "Adventure|Drama" 2986512 4.5 3
345 "Adventures of Priscilla, Queen of the Desert, The" 1994 "Comedy|Drama" 109045 3.59722 36
136602 "Creep" 2014 "Horror|Thriller" 2428170 3 2
6772 "To Be and to Have (Être et avoir)" 2002 "Documentary" 318202 3 1
885 "Bogus" 1996 "Children|Drama|Fantasy" 115725 2.5 2
7312 "Follow Me, Boys!" 1966 "Comedy|Drama" 60420 0.5 1
627 "Last Supper, The" 1995 "Drama|Thriller" 113613 3.33333 6
26593 "Hell Comes to Frogtown" 1988 "Action|Comedy|Sci-Fi" 93171 2 1
94266 "Five-Year Engagement, The" 2012 "Comedy|Romance" 1195478 2.5 4
3385 "Volunteers" 1985 "Comedy" 90274 2.8125 8
26142 "Major Dundee" 1965 "Adventure|War|Western" 59418 2 1
176 "Living in Oblivion" 1995 "Comedy" 113677 4.30769 13
71518 "Whip It" 2009 "Comedy|Drama" 1172233 3.1 5
6603 "Double Life, A" 1947 "Crime|Drama|Film-Noir" 39335 2.5 1
3927 "Fantastic Voyage" 1966 "Adventure|Sci-Fi" 60397 2.66667 6
718 "Visitors, The (Visiteurs, Les)" 1993 "Comedy|Fantasy|Sci-Fi" 108500 4.125 4
90890 "Jack and Jill" 2011 "Comedy" 810913 2.3 5
9 "Sudden Death" 1995 "Action" 114576 3.125 16
6436 "This Boy's Life" 1993 "Drama" 108330 3.33333 3
1502 "Kissed" 1996 "Drama|Romance" 116783 2.5 2
3555 "U-571" 2000 "Action|Thriller|War" 141926 3.42424 33
65261 "Ponyo (Gake no ue no Ponyo)" 2008 "Adventure|Animation|Children|Fantasy" 876563 4 11
346 "Backbeat" 1993 "Drama|Musical" 106339 3.5 6
45722 "Pirates of the Caribbean: Dead Man's Chest" 2006 "Action|Adventure|Fantasy" 383574 3.50694 72
6773 "Triplets of Belleville, The (Les triplettes de Belleville)" 2003 "Animation|Comedy|Fantasy" 286244 3.70455 22
1839 "My Giant" 1998 "Comedy" 120765 3 1
8266 "Purple Rain" 1984 "Drama|Musical" 87957 2.7 5
886 "Bulletproof" 1996 "Action|Comedy|Crime" 115783 2.66667 6
3386 "JFK" 1991 "Drama|Mystery|Thriller" 102138 3.5 31
177 "Lord of Illusions" 1995 "Horror" 113690 2.75 8
6604 "Hawks and Sparrows (Uccellacci e Uccellini)" 1966 "Comedy" 61132 4 1
1670 "Welcome to Sarajevo" 1997 "Drama|War" 120490 3 3
3928 "Abbott and Costello Meet Frankenstein" 1948 "Comedy|Horror" 40068 3.75 4
719 "Multiplicity" 1996 "Comedy" 117108 2.84286 35
3219 "Pacific Heights" 1990 "Mystery|Thriller" 100318 3.19231 13
10 "GoldenEye" 1995 "Action|Adventure|Thriller" 113189 3.49621 132
53435 "Hostel: Part II" 2007 "Crime|Horror|Thriller" 498353 2 4
1503 "8 Heads in a Duffel Bag" 1997 "Comedy" 118541 3 4
3556 "Virgin Suicides, The" 1999 "Drama|Romance" 159097 3.76923 26
104211 "We're the Millers" 2013 "Comedy|Crime" 1723121 3.7381 21
52279 "Are We Done Yet?" 2007 "Comedy" 422774 1.5 1
26313 "California Split" 1974 "Comedy|Drama" 71269 4 1
347 "Bitter Moon" 1992 "Drama|Film-Noir|Romance" 104779 3.5 6
6774 "Videodrome" 1983 "Fantasy|Horror|Sci-Fi|Thriller" 86541 3.6875 8
1840 "He Got Game" 1998 "Drama" 124718 3.21429 7
133217 "B/W" 2015 "Comedy|Crime|Sci-Fi" 4312536 3.5 1
3387 "Who's Harry Crumb?" 1989 "Comedy|Mystery" 98645 2.85714 7
178 "Love & Human Remains" 1993 "Comedy|Drama" 107447 1 1
25886 "Random Harvest" 1942 "Drama|Romance" 35238 4 2
1671 "Deceiver" 1997 "Crime|Drama|Thriller" 119527 3 1
94810 "Eva" 2011 "Drama|Fantasy|Sci-Fi" 1298554 5 1
3929 "Bank Dick, The" 1940 "Comedy" 32234 2.5 2
7147 "Big Fish" 2003 "Drama|Fantasy|Romance" 319061 3.83333 69
11 "American President, The" 1995 "Comedy|Drama|Romance" 112346 3.67143 70
3557 "Jennifer 8" 1992 "Mystery|Thriller" 104549 2.9 5
348 "Bullets Over Broadway" 1994 "Comedy" 109348 3.58333 30
6775 "Life and Debt" 2001 "Documentary" 284262 4 1
1841 "Gingerbread Man, The" 1998 "Drama|Thriller" 119196 3 1
99149 "Misérables, Les" 2012 "Drama|Musical|Romance|IMAX" 1707386 3.5 7
8268 "Point of No Return" 1993 "Action|Thriller" 107843 4.25 2
85213 "Sunset Limited, The" 2011 "Drama" 1510938 4 1
7315 "Against the Ropes" 2004 "Comedy|Drama" 312329 2 2
3388 "Harry and the Hendersons" 1987 "Children|Comedy" 93148 2.54545 11
179 "Mad Love" 1995 "Drama|Romance" 113729 1.5 2
25887 "Tales of Manhattan" 1942 "Comedy|Drama" 35415 5 1
1672 "Rainmaker, The" 1997 "Drama" 119978 3.375 12
3221 "Draughtsman's Contract, The" 1982 "Drama" 83851 3.7 5
12 "Dracula: Dead and Loving It" 1995 "Comedy|Horror" 112896 2.42105 19
52281 "Grindhouse" 2007 "Action|Crime|Horror|Sci-Fi|Thriller" 462322 3.42593 27
349 "Clear and Present Danger" 1994 "Action|Crime|Drama|Thriller" 109444 3.60455 110
6776 "Lagaan: Once Upon a Time in India" 2001 "Comedy|Drama|Musical|Romance" 282674 4.16667 3
889 "1-900 (06)" 1994 "Drama|Romance" 109001 4 1
163112 "Winnie the Pooh Goes Visiting" 1971 "Animation" 211730 5 1
7316 "Confessions of a Teenage Drama Queen" 2004 "Comedy" 361467 2.375 4
3389 "Let's Get Harry" 1986 "Action|Adventure" 91400 2 1
180 "Mallrats" 1995 "Comedy|Romance" 113749 3.40278 36
1673 "Boogie Nights" 1997 "Drama" 118749 4.07692 39
78620 "Scalphunters, The" 1968 "Comedy|Western" 63557 4.5 1
722 "Haunted World of Edward D. Wood Jr., The" 1996 "Documentary" 113270 4 1
7149 "Something's Gotta Give" 2003 "Comedy|Drama|Romance" 337741 3.64706 17
13 "Balto" 1995 "Adventure|Animation|Children" 112453 3.125 8
6440 "Barton Fink" 1991 "Drama|Thriller" 101410 4.03571 14
3559 "Limelight" 1952 "Comedy|Drama|Romance" 44837 3.66667 3
350 "Client, The" 1994 "Drama|Mystery|Thriller" 109446 3.38596 57
149590 "Standoff" 2016 "Thriller" 3703908 2.5 1
32743 "Ringu 0: Bâsudei" 2000 "Drama|Horror|Thriller" 235712 3 1
45726 "You, Me and Dupree" 2006 "Comedy" 463034 2.16667 6
6777 "Judgment at Nuremberg" 1961 "Drama" 55031 3.6 5
3390 "Shanghai Surprise" 1986 "Adventure|Crime|Drama|Romance" 91934 2 1
79572 "Ramona and Beezus" 2010 "Children|Comedy" 493949 2.5 1
1674 "Witness" 1985 "Drama|Romance|Thriller" 90329 3.65 40
3223 "Zed & Two Noughts, A" 1985 "Drama" 90366 3 2
14 "Nixon" 1995 "Drama" 113987 3.83333 18
7934 "Zelig" 1983 "Comedy" 86637 4 7
52283 "Reaping, The" 2007 "Horror|Thriller" 444682 2.5 3
26317 "Emmanuelle" 1974 "Drama|Romance" 71464 3.5 1
351 "Corrina, Corrina" 1994 "Comedy|Drama|Romance" 109484 3.17647 17
93 "Vampire in Brooklyn" 1995 "Comedy|Horror|Romance" 114825 2.83333 9
26059 "When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki)" 1960 "Drama" 54144 4.5 1
1844 "Live Flesh (Carne trémula)" 1997 "Drama|Romance" 118819 3.875 4
81831 "First Beautiful Thing, The (La prima cosa bella)" 2010 "Comedy|Drama" 1467273 4 1
68848 "Brothers Bloom, The" 2008 "Adventure|Comedy|Crime|Romance" 844286 4.33333 3
3933 "Killer Shrews, The" 1959 "Horror|Sci-Fi" 52969 0.5 1
724 "Craft, The" 1996 "Drama|Fantasy|Horror|Thriller" 115963 3.03226 31
7151 "Girl with a Pearl Earring" 2003 "Drama|Romance" 335119 3.375 12
55156 "Unreasonable Man, An" 2006 "Documentary" 492499 4 1
3224 "Woman in the Dunes (Suna no onna)" 1964 "Drama" 58625 4.75 4
15 "Cutthroat Island" 1995 "Action|Adventure|Romance" 112760 3 13
6442 "Belle époque" 1992 "Comedy|Romance" 103791 5 2
91233 "Lifted" 2006 "Animation|Comedy|Sci-Fi" 945571 4 1
352 "Crooklyn" 1994 "Comedy|Drama" 109504 2.5 2
1845 "Zero Effect" 1998 "Comedy|Mystery|Thriller" 120906 3.96667 15
892 "Twelfth Night" 1996 "Comedy|Drama|Romance" 117991 3.53846 13
7319 "Club Dread" 2004 "Comedy|Horror" 331953 2.08333 6
3392 "She-Devil" 1989 "Comedy" 98309 2.33333 6
183 "Mute Witness" 1994 "Comedy|Horror|Thriller" 110604 3.5 2
105540 "All Dogs Christmas Carol, An" 1998 "Animation|Children|Comedy|Musical" 166960 4.5 1
1676 "Starship Troopers" 1997 "Action|Sci-Fi" 120201 3.33125 80
117572 "Hit by Lightning" 2014 "Comedy|Crime|Romance" 2402619 2.5 1
725 "Great White Hype, The" 1996 "Comedy" 116448 2.5 5
184987 "A Wrinkle in Time" 2018 "Adventure|Children|Fantasy|Sci-Fi" 1620680 3 1
3225 "Down to You" 2000 "Comedy|Romance" 186975 2 4
48214 "Land of Plenty (Angst and Alienation in America)" 2004 "Drama" 382357 3.5 1
155812 "Get a Job" 2016 "Comedy" 1468846 3.25 2
16 "Casino" 1995 "Crime|Drama" 112641 3.92683 82
353 "Crow, The" 1994 "Action|Crime|Fantasy|Thriller" 109506 3.60938 64
6780 "Brief History of Time, A" 1991 "Documentary" 103882 3.25 2
94130 "Bully" 2011 "Documentary" 1682181 3.5 2
3249 "Hand That Rocks the Cradle, The" 1992 "Drama|Thriller" 104389 3.11111 9
116887 "Exodus: Gods and Kings" 2014 "Action|Adventure|Drama" 1528100 2.75 2
40 "Cry, the Beloved Country" 1995 "Drama" 112749 4.25 2
183295 "Insidious: The Last Key" 2018 "Horror|Mystery|Thriller" 5726086 3.5 1
1533 "Promise, The (La promesse)" 1996 "Drama" 117398 4.5 2
3586 "The Idolmaker" 1980 "Drama|Romance" 80913 4 1
104241 "Kick-Ass 2" 2013 "Action|Comedy|Crime" 1650554 3.45455 11
377 "Speed" 1994 "Action|Romance|Thriller" 111257 3.52924 171
162600 "Miss Peregrine's Home for Peculiar Children" 2016 "Fantasy" 1935859 3 3
32770 "Brothers (Brødre)" 2004 "Drama" 386342 4.25 2
6804 "Crimewave" 1985 "Comedy|Crime" 88967 2 1
119 "Steal Big, Steal Little" 1995 "Comedy" 114536 3 2
26085 "Mutiny on the Bounty" 1962 "Adventure|Drama|Romance" 56264 -1 0
66785 "Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)" 2008 "Action|Adventure|Comedy|Western" 901487 3.8 5
40819 "Walk the Line" 2005 "Drama|Musical|Romance" 358273 3.75641 39
1870 "Dancer, Texas Pop. 81" 1998 "Comedy|Drama" 118925 3 1
159755 "Popstar: Never Stop Never Stopping" 2016 "Comedy" 3960412 2.75 2
3959 "Time Machine, The" 1960 "Action|Adventure|Sci-Fi" 54387 3.625 8
750 "Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb" 1964 "Comedy|War" 57012 4.26804 97
7177 "Osama" 2003 "Drama" 368913 3.5 1
3250 "Alive" 1993 "Drama" 106246 3.16667 9
41 "Richard III" 1995 "Drama|War" 114279 3.7 15
3587 "Inferno" 1980 "Horror" 80923 2.5 2
26344 "French Connection II" 1975 "Action|Crime|Drama|Thriller" 73018 3 1
378 "Speechless" 1994 "Comedy|Romance" 111256 2.78571 7
3251 "Agnes of God" 1985 "Drama|Mystery" 88683 3.7 5
64957 "Curious Case of Benjamin Button, The" 2008 "Drama|Fantasy|Mystery|Romance" 421715 3.59459 37
42 "Dead Presidents" 1995 "Action|Crime|Drama" 112819 3 7
25750 "Sherlock Jr." 1924 "Comedy|Fantasy|Romance" 15324 3 2
3252 "Scent of a Woman" 1992 "Drama" 105323 3.59259 27
38992 "Two for the Money" 2005 "Drama" 417217 3.5 1
43 "Restoration" 1995 "Drama" 114272 3.1875 8
3253 "Wayne's World" 1992 "Comedy" 105793 3.47541 61
44 "Mortal Kombat" 1995 "Action|Adventure|Fantasy" 113855 2.54348 46
25752 "Freshman, The" 1925 "Comedy" 15841 4 1
1537 "Shall We Dance? (Shall We Dansu?)" 1996 "Comedy|Drama|Romance" 117615 3.80769 13
3254 "Wayne's World 2" 1993 "Comedy" 108525 3.2963 27
45 "To Die For" 1995 "Comedy|Drama|Thriller" 114681 3.3125 32
25753 "Greed" 1924 "Drama" 15881 4 1
3255 "League of Their Own, A" 1992 "Comedy|Drama" 104694 3.46667 45
46 "How to Make an American Quilt" 1995 "Drama|Romance" 113347 3.06667 15
3256 "Patriot Games" 1992 "Action|Crime|Drama|Thriller" 105112 3.51613 31
47 "Seven (a.k.a. Se7en)" 1995 "Mystery|Thriller" 114369 3.97537 203
120813 "Patton Oswalt: My Weakness Is Strong" 2009 "Comedy" 1503646 4.5 1
3966 "Detour" 1945 "Crime|Film-Noir" 37638 3.5 2
156553 "Zoom" 2015 "Animation|Comedy|Drama" 3763866 2.5 1
757 "Ashes of Time (Dung che sai duk)" 1994 "Drama" 109688 4 1
7184 "This Property is Condemned" 1966 "Drama|Romance" 61089 4.5 1
175705 "Themroc" 1973 "Comedy|Horror" 69369 3.5 1
32892 "Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo)" 1962 "Drama|War" 56111 2.75 2
3257 "Bodyguard, The" 1992 "Drama|Romance|Thriller" 103855 2.85938 32
48 "Pocahontas" 1995 "Animation|Children|Drama|Musical|Romance" 114148 3.14706 68
92422 "Woman in Black, The" 2012 "Drama|Horror|Thriller" 1596365 3.75 2
1541 "Addicted to Love" 1997 "Comedy|Romance" 118556 2.7 10
81156 "Jackass 3D" 2010 "Action|Comedy|Documentary" 1116184 3.91667 6
55190 "Love and Other Disasters" 2006 "Comedy|Romance" 452643 3 1
3258 "Death Becomes Her" 1992 "Comedy|Fantasy" 104070 2.86667 15
49 "When Night Is Falling" 1995 "Drama|Romance" 114916 3 1
103655 "R.I.P.D." 2013 "Action|Comedy|Fantasy" 790736 1.83333 3
25757 "Jazz Singer, The" 1927 "Drama|Musical|Romance" 18037 4 1
40491 "Match Factory Girl, The (Tulitikkutehtaan tyttö)" 1990 "Comedy|Drama" 98532 5 1
1542 "Brassed Off" 1996 "Comedy|Drama|Romance" 115744 3.71429 7
33677 "Rock School" 2005 "Documentary" 436727 3.5 3
133798 "Hot Pursuit" 2015 "Action|Comedy" 2967224 1.5 1
3968 "Bedazzled" 2000 "Comedy" 230030 3.07407 27
759 "Maya Lin: A Strong Clear Vision" 1994 "Documentary" 110480 3.5 2
501 "Naked" 1993 "Drama" 107653 3.66667 6
26467 "Day After, The" 1983 "Drama|Sci-Fi" 85404 3 1
3259 "Far and Away" 1992 "Adventure|Drama|Romance" 104231 3.13636 11
116897 "Wild Tales" 2014 "Comedy|Drama|Thriller" 3011894 4.25 10
50 "Usual Suspects, The" 1995 "Crime|Mystery|Thriller" 114814 4.23775 204
6477 "Song of Bernadette, The" 1943 "Drama" 36377 3 1
761 "Phantom, The" 1996 "Action|Adventure" 117331 2.78947 19
3261 "Singles" 1992 "Comedy|Drama|Romance" 105415 3.18182 11
52 "Mighty Aphrodite" 1995 "Comedy|Drama|Romance" 113819 3.46429 28
1545 "Ponette" 1996 "Drama" 117359 4.5 2
68886 "I Do: How to Get Married and Stay Single (Prête-moi ta main)" 2006 "Comedy|Romance" 478724 4 1
3971 "Private Eyes, The" 1981 "Comedy|Mystery" 81376 2.75 2
52694 "Mr. Bean's Holiday" 2007 "Comedy" 453451 2.875 4
762 "Striptease" 1996 "Comedy|Crime" 117765 2.41463 41
3262 "Twin Peaks: Fire Walk with Me" 1992 "Crime|Drama|Mystery|Thriller" 105665 3.40909 11
53 "Lamerica" 1994 "Adventure|Drama" 110299 5 2
6480 "Thoroughly Modern Millie" 1967 "Comedy|Musical" 62362 3 1
92427 "Woman in Love (Rubbeldiekatz)" 2011 "Comedy" 1802810 1 1
1546 "Schizopolis" 1996 "Comedy" 117561 3.5 1
3263 "White Men Can't Jump" 1992 "Comedy|Drama" 105812 3.04545 22
64969 "Yes Man" 2008 "Comedy" 1068680 3.61765 34
54 "Big Green, The" 1995 "Children|Comedy" 112499 2.33333 3
3973 "Book of Shadows: Blair Witch 2" 2000 "Crime|Horror|Mystery|Thriller" 229260 1.125 4
764 "Heavy" 1995 "Drama|Romance" 113280 3.5 2
7191 "Blame It on the Bellboy" 1992 "Comedy" 103827 2 1
506 "Orlando" 1992 "Drama|Fantasy|Romance" 107756 4.5 2
26472 "Norte, El" 1984 "Adventure|Drama" 85482 3.5 1
3264 "Buffy the Vampire Slayer" 1992 "Action|Comedy|Horror" 103893 2.42308 26
55 "Georgia" 1995 "Drama" 113158 4 1
45431 "Over the Hedge" 2006 "Adventure|Animation|Children|Comedy" 327084 3.42857 14
6482 "Dumb and Dumberer: When Harry Met Lloyd" 2003 "Comedy" 329028 1.95455 11
7193 "Adventures of Ford Fairlane, The" 1990 "Action|Comedy" 98987 3 2
3266 "Man Bites Dog (C'est arrivé près de chez vous)" 1992 "Comedy|Crime|Drama|Thriller" 103905 4.5 6
184641 "Fullmetal Alchemist 2018" 2017 "Action|Adventure|Fantasy" 5607028 0.5 1
2879 "Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)" 1991 "Action|Adventure|Comedy" 99558 3.21429 7
41828 "Don't Look Now: We're Being Shot At (La grande vadrouille)" 1966 "Comedy|War" 60474 4.5 1
57 "Home for the Holidays" 1995 "Drama" 113321 3.0625 8
6484 "Hollywood Homicide" 2003 "Action|Crime|Drama" 329717 2.92857 7
1550 "Trial and Error" 1997 "Comedy|Romance" 120373 2.25 4
185029 "A Quiet Place" 2018 "Drama|Horror|Thriller" 6644200 2.75 4
3267 "Mariachi, El" 1992 "Action|Crime|Thriller|Western" 104815 3.55556 18
58 "Postman, The (Postino, Il)" 1994 "Comedy|Drama|Romance" 110877 4.02703 37
1551 "Buddy" 1997 "Adventure|Children|Drama" 118787 2.16667 3
185031 "Alpha" 2018 "Adventure|Thriller" 4244998 4.5 1
94150 "Hysteria" 2011 "Comedy|Romance" 1435513 4 2
3269 "Forever Young" 1992 "Drama|Romance|Sci-Fi" 104291 2.85185 27
60 "Indian in the Cupboard, The" 1995 "Adventure|Children|Fantasy" 113419 3.23529 34
3270 "Cutting Edge, The" 1992 "Comedy|Drama|Romance" 104040 2.79167 12
61 "Eye for an Eye" 1996 "Drama|Thriller" 116260 3.75 6
25769 "Steamboat Bill, Jr." 1928 "Comedy|Romance" 19421 4.5 1
1554 "Pillow Book, The" 1996 "Drama|Romance" 114134 2.4 5
7981 "Infernal Affairs (Mou gaan dou)" 2002 "Crime|Drama|Thriller" 338564 4.33333 9
185033 "I Kill Giants" 2018 "Drama|Fantasy|Thriller" 4547194 2 1
3271 "Of Mice and Men" 1992 "Drama" 105046 3.67647 17
90943 "Into the Abyss" 2011 "Documentary" 1972663 5 1
62 "Mr. Holland's Opus" 1995 "Drama" 113862 3.70625 80
3272 "Bad Lieutenant" 1992 "Crime|Drama" 103759 3.4375 8
63 "Don't Be a Menace to South Central While Drinking Your Juice in the Hood" 1996 "Comedy|Crime" 116126 2.71429 7
25771 "Andalusian Dog, An (Chien andalou, Un)" 1929 "Fantasy" 20530 4.5 4
1556 "Speed 2: Cruise Control" 1997 "Action|Romance|Thriller" 120179 1.60526 19
85881 "Win Win" 2011 "Comedy|Drama" 1606392 3.75 6
59915 "Stuck" 2007 "Horror|Thriller" 758786 3.5 1
7983 "Broadway Danny Rose" 1984 "Comedy" 87003 4.2 5
773 "Touki Bouki" 1973 "Drama" 70820 3.5 1
159069 "Comedy of the Strict Regime" 1993 "Comedy" 106591 4.5 1
55205 "Interview" 2007 "Drama" 480269 2.5 1
3273 "Scream 3" 2000 "Comedy|Horror|Mystery|Thriller" 134084 2.67241 29
100194 "Jim Jefferies: Fully Functional (EPIX)" 2012 "Comedy" 2274356 4.5 1
74228 "Triangle" 2009 "Drama|Horror|Mystery|Thriller" 1187064 4 2
48262 "Bridge, The" 2006 "Documentary" 799954 4 1
90945 "Sign of Four, The" 1987 "Adventure|Crime|Drama" 685628 3 1
64 "Two if by Sea" 1996 "Comedy|Romance" 118002 2.2 5
3274 "Single White Female" 1992 "Drama|Thriller" 105414 3.375 12
65 "Bio-Dome" 1996 "Comedy" 115683 2.53226 31
25773 "Little Caesar" 1931 "Crime|Drama" 21079 4 1
3984 "Diamonds Are Forever" 1971 "Action|Adventure|Thriller" 66995 3.5 21
98083 "Jackass 3.5" 2011 "Comedy|Documentary" 1753968 4 2
7202 "Beyond Re-Animator" 2003 "Horror" 222812 3 1
55207 "Cashback" 2004 "Comedy|Drama" 409799 3 1
3275 "Boondock Saints, The" 2000 "Action|Crime|Drama|Thriller" 144117 4.22093 43
66 "Lawnmower Man 2: Beyond Cyberspace" 1996 "Action|Sci-Fi|Thriller" 116839 2.5 9
58425 "Heima" 2007 "Documentary" 1094594 4.16667 3
45442 "Poseidon" 2006 "Action|Adventure|Thriller|IMAX" 409182 2.875 4
6493 "Alex and Emma" 2003 "Comedy|Drama|Romance" 318283 2 1
64983 "Valkyrie" 2008 "Drama|Thriller|War" 985699 3.40909 11
68 "French Twist (Gazon maudit)" 1995 "Comedy|Romance" 113149 3.4 5
3987 "Bounce" 2000 "Drama|Romance" 186894 2.41667 6
778 "Trainspotting" 1996 "Comedy|Crime|Drama" 117951 4.03922 102
69 "Friday" 1995 "Comedy" 113118 3.775 20
1562 "Batman & Robin" 1997 "Action|Adventure|Fantasy|Thriller" 118688 2.21429 42
3988 "How the Grinch Stole Christmas (a.k.a. The Grinch)" 2000 "Children|Comedy|Fantasy" 170016 3.04545 33
7206 "Mon Oncle (My Uncle)" 1958 "Comedy" 50706 3.83333 3
136778 "The Squeeze" 2015 "Comedy|Drama" 3248600 2 1
6948 "Tupac: Resurrection" 2003 "Documentary" 343121 4 1
32914 "Carrie" 2002 "Drama|Horror|Thriller" 319970 3 1
70 "From Dusk Till Dawn" 1996 "Action|Comedy|Horror|Thriller" 116367 3.50909 55
3989 "One Day in September" 1999 "Documentary" 230591 4 2
104644 "Maria Bamford: The Special Special Special!" 2012 "Comedy" 2546038 0.5 1
52712 "Invisible, The" 2007 "Crime|Drama|Fantasy|Mystery|Thriller" 435670 2.33333 3
780 "Independence Day (a.k.a. ID4)" 1996 "Action|Adventure|Sci-Fi|Thriller" 116629 3.44554 202
3280 "Baby, The" 1973 "Horror" 69754 1.5 1
71 "Fair Game" 1995 "Action" 113010 1.7 5
1564 "For Roseanna (Roseanna's Grave)" 1997 "Comedy|Drama|Romance" 120034 4 2
7991 "Death Race 2000" 1975 "Action|Sci-Fi" 72856 3.66667 3
3990 "Rugrats in Paris: The Movie" 2000 "Animation|Children|Comedy" 213203 2.25 4
781 "Stealing Beauty" 1996 "Drama" 117737 3.5 7
7208 "Dr. Jekyll and Mr. Hyde" 1941 "Drama|Horror" 33553 3.75 2
159077 "The Meddler" 2016 "Comedy|Drama" 4501454 2.5 1
3281 "Brandon Teena Story, The" 1998 "Documentary" 144801 2 1
1565 "Head Above Water" 1996 "Comedy|Thriller" 116502 4 1
3991 "102 Dalmatians" 2000 "Children|Comedy" 211181 2.77778 9
782 "Fan, The" 1996 "Drama|Thriller" 116277 3 8
59141 "Son of Rambow" 2007 "Children|Comedy|Drama" 845046 4.66667 3
7209 "M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)" 1953 "Comedy" 46487 3.5 3
6951 "Cat in the Hat, The" 2003 "Children|Comedy" 312528 2.1 5
32917 "Boccaccio '70" 1962 "Comedy|Fantasy|Romance" 55805 4 1
73 "Misérables, Les" 1995 "Drama|War" 113828 3.46154 13
45062 "Sentinel, The" 2006 "Crime|Drama|Thriller" 443632 2.75 2
1566 "Hercules" 1997 "Adventure|Animation|Children|Comedy|Musical" 119282 3.45161 31
7993 "Bucket Of Blood, A" 1959 "Comedy|Horror" 52655 2.5 1
3992 "Malèna" 2000 "Drama|Romance|War" 213847 3.7 5
117630 "Double Trouble" 1992 "Action|Comedy|Crime|Romance" 104135 1 1
52715 "Kickin It Old Skool" 2007 "Comedy" 772178 2 1
783 "Hunchback of Notre Dame, The" 1996 "Animation|Children|Drama|Musical|Romance" 116583 3.32979 47
120130 "Into the Forest of Fireflies' Light" 2011 "Animation|Drama|Fantasy" 2061702 5 1
3283 "Minnie and Moskowitz" 1971 "Action" 67433 3.25 2
74 "Bed of Roses" 1996 "Drama|Romance" 115644 4 8
25782 "Boudu Saved From Drowning (Boudu sauvé des eaux)" 1932 "Comedy" 22718 0.5 1
3993 "Quills" 2000 "Drama|Romance" 180073 3 6
74948 "Harry Brown" 2009 "Crime|Drama|Thriller" 1289406 4 2
48982 "Flushed Away" 2006 "Animation|Comedy" 424095 3.5 7
59143 "Super High Me" 2007 "Comedy|Documentary" 1111833 4.25 2
7211 "People Will Talk" 1951 "Comedy|Romance" 43915 3.5 1
52458 "Disturbia" 2007 "Drama|Thriller" 486822 3.15 10
526 "Savage Nights (Nuits fauves, Les)" 1992 "Drama" 105032 4 1
26492 "Twilight Zone: The Movie" 1983 "Fantasy|Horror|Sci-Fi|Thriller" 86491 3 3
3284 "They Might Be Giants" 1971 "Comedy|Mystery|Romance" 67848 3 1
75 "Big Bully" 1996 "Comedy|Drama" 115676 2.2 5
6502 "28 Days Later" 2002 "Action|Horror|Sci-Fi" 289043 3.97414 58
159403 "Neo Tokyo" 1987 "Adventure|Animation|Fantasy|Horror|Sci-Fi" 185481 3 1
68522 "Earth" 2007 "Documentary" 393597 3.5 1
42556 "7 Faces of Dr. Lao" 1964 "Fantasy|Mystery|Western" 57812 5 1
91666 "Last Holiday" 1950 "Comedy|Drama|Romance" 42665 4 1
785 "Kingpin" 1996 "Comedy" 116778 3.36905 42
7212 "I Was a Male War Bride" 1949 "Comedy|Romance" 41498 4.25 2
133115 "We Could Be King" 2014 "Documentary" 3699674 4 1
3285 "Beach, The" 2000 "Adventure|Drama" 163978 3.0625 32
76 "Screamers" 1995 "Action|Sci-Fi|Thriller" 114367 3.4 15
1569 "My Best Friend's Wedding" 1997 "Comedy|Romance" 119738 3.5 40
786 "Eraser" 1996 "Action|Drama|Thriller" 116213 3.10938 64
3286 "Snow Day" 2000 "Comedy" 184907 2.3 5
77 "Nico Icon" 1995 "Documentary" 113973 4 1
3287 "Tigger Movie, The" 2000 "Animation|Children" 220099 3.16667 3
